1 1 0
1 2 141.626
1 3 282.764
1 4 422.803
1 5 561.137
1 6 697.168
1 7 830.307
1 8 959.98
1 9 1085.63
1 10 1206.72
1 11 1322.74
1 12 1433.21
1 13 1537.67
1 14 1635.73
1 15 1727.02
1 16 1811.21
1 17 1888.05
1 18 1957.31
1 19 2018.85
1 20 2072.55
1 21 2118.4
1 22 2156.4
1 23 2186.64
1 24 2209.24
1 25 2224.41
1 26 2232.37
1 27 2233.4
1 28 2227.82
1 29 2215.98
1 30 2198.26
1 31 2175.05
1 32 2146.77
1 33 2113.84
1 34 2076.69
1 35 2035.74
1 36 1991.42
1 37 1944.14
1 38 1894.3
1 39 1842.29
1 40 1788.47
1 41 1733.21
1 42 1676.83
1 43 1619.66
1 44 1561.96
1 45 1504.03
1 46 1446.11
1 47 1388.41
1 48 1331.16
1 49 1274.54
1 50 1218.7
1 51 1163.81
1 52 1109.99
1 53 1057.35
1 54 1006
1 55 956.012
1 56 907.457
1 57 860.392
1 58 814.859
1 59 770.892
1 60 728.513
1 61 687.735
1 62 648.563
1 63 610.994
1 64 575.019
1 65 540.621
1 66 507.78
1 67 476.469
1 68 446.659
1 69 418.316
1 70 391.402
1 71 365.88
1 72 341.707
1 73 318.84
1 74 297.236
1 75 276.848
1 76 257.631
1 77 239.538
1 78 222.523
1 79 206.539
1 80 191.542
1 81 177.485
1 82 164.323
1 83 152.013
1 84 140.513
1 85 129.78
1 86 119.773
1 87 110.454
1 88 101.783
1 89 93.7257
1 90 86.245
1 91 79.3076
1 92 72.8808
1 93 66.9336
1 94 61.4363
1 95 56.3608
1 96 51.6803
1 97 47.3695
1 98 43.4045
1 99 39.7628
1 100 36.4234
1 101 33.3667
1 102 30.5745
1 103 28.03
1 104 25.718
1 105 23.6251
1 106 21.7393
1 107 20.0508
1 108 18.5518
1 109 17.2373
1 110 16.1056
1 111 15.1591
1 112 14.406
1 113 13.8625
1 114 13.5564
1 115 13.5332
1 116 13.8665
1 117 14.677
1 118 16.1681
1 119 18.702
1 120 22.9762
1 121 30.5184
1 122 45.427
1 123 82.1641
1 124 207.616
1 125 795.775

2 1 0
2 2 141.934
2 3 283.379
2 4 423.723
2 5 562.358
2 6 698.685
2 7 832.115
2 8 962.072
2 9 1088
2 10 1209.35
2 11 1325.63
2 12 1436.34
2 13 1541.03
2 14 1639.31
2 15 1730.79
2 16 1815.16
2 17 1892.16
2 18 1961.56
2 19 2023.21
2 20 2077.02
2 21 2122.94
2 22 2161
2 23 2191.27
2 24 2213.89
2 25 2229.06
2 26 2237
2 27 2238
2 28 2232.37
2 29 2220.47
2 30 2202.67
2 31 2179.38
2 32 2151.01
2 33 2117.99
2 34 2080.73
2 35 2039.68
2 36 1995.24
2 37 1947.85
2 38 1897.89
2 39 1845.76
2 40 1791.83
2 41 1736.46
2 42 1679.97
2 43 1622.68
2 44 1564.88
2 45 1506.84
2 46 1448.8
2 47 1391.01
2 48 1333.66
2 49 1276.93
2 50 1221
2 51 1166.02
2 52 1112.11
2 53 1059.38
2 54 1007.94
2 55 957.872
2 56 909.237
2 57 862.094
2 58 816.486
2 59 772.446
2 60 729.996
2 61 689.15
2 62 649.912
2 63 612.28
2 64 576.243
2 65 541.786
2 66 508.887
2 67 477.522
2 68 447.658
2 69 419.264
2 70 392.302
2 71 366.732
2 72 342.514
2 73 319.604
2 74 297.958
2 75 277.53
2 76 258.274
2 77 240.145
2 78 223.095
2 79 207.078
2 80 192.049
2 81 177.961
2 82 164.771
2 83 152.434
2 84 140.907
2 85 130.149
2 86 120.119
2 87 110.777
2 88 102.085
2 89 94.0077
2 90 86.5081
2 91 79.5527
2 92 73.1089
2 93 67.1457
2 94 61.6333
2 95 56.5436
2 96 51.8496
2 97 47.5262
2 98 43.5492
2 99 39.8963
2 100 36.5463
2 101 33.4795
2 102 30.6777
2 103 28.1242
2 104 25.8036
2 105 23.7023
2 106 21.8084
2 107 20.1119
2 108 18.6048
2 109 17.282
2 110 16.1415
2 111 15.1853
2 112 14.4209
2 113 13.8637
2 114 13.5398
2 115 13.4922
2 116 13.7896
2 117 14.5437
2 118 15.9391
2 119 18.2936
2 120 22.1811
2 121 28.6939
2 122 39.9824
2 123 59.9935
2 124 91.9423
2 125 99.4718

3 1 0
3 2 142.832
3 3 285.172
3 4 426.404
3 5 565.917
3 6 703.108
3 7 837.385
3 8 968.166
3 9 1094.89
3 10 1217.01
3 11 1334.02
3 12 1445.42
3 13 1550.76
3 14 1649.63
3 15 1741.65
3 16 1826.5
3 17 1903.91
3 18 1973.67
3 19 2035.6
3 20 2089.62
3 21 2135.69
3 22 2173.83
3 23 2204.12
3 24 2226.69
3 25 2241.75
3 26 2249.52
3 27 2250.31
3 28 2244.42
3 29 2232.23
3 30 2214.11
3 31 2190.46
3 32 2161.72
3 33 2128.3
3 34 2090.64
3 35 2049.18
3 36 2004.34
3 37 1956.53
3 38 1906.17
3 39 1853.64
3 40 1799.32
3 41 1743.56
3 42 1686.7
3 43 1629.05
3 44 1570.91
3 45 1512.54
3 46 1454.19
3 47 1396.09
3 48 1338.45
3 49 1281.45
3 50 1225.26
3 51 1170.02
3 52 1115.88
3 53 1062.93
3 54 1011.28
3 55 961.011
3 56 912.188
3 57 864.866
3 58 819.091
3 59 774.892
3 60 732.293
3 61 691.306
3 62 651.935
3 63 614.177
3 64 578.022
3 65 543.454
3 66 510.451
3 67 478.987
3 68 449.03
3 69 420.549
3 70 393.504
3 71 367.857
3 72 343.566
3 73 320.587
3 74 298.877
3 75 278.388
3 76 259.076
3 77 240.893
3 78 223.792
3 79 207.728
3 80 192.654
3 81 178.525
3 82 165.296
3 83 152.922
3 84 141.361
3 85 130.57
3 86 120.51
3 87 111.14
3 88 102.422
3 89 94.3192
3 90 86.7963
3 91 79.819
3 92 73.3548
3 93 67.3724
3 94 61.8421
3 95 56.7355
3 96 52.0257
3 97 47.6873
3 98 43.6963
3 99 40.03
3 100 36.6673
3 101 33.5884
3 102 30.7748
3 103 28.2098
3 104 25.8778
3 105 23.765
3 106 21.8592
3 107 20.15
3 108 18.6291
3 109 17.2907
3 110 16.1316
3 111 15.1525
3 112 14.359
3 113 13.7628
3 114 13.3849
3 115 13.2588
3 116 13.4374
3 117 14.002
3 118 15.0783
3 119 16.859
3 120 19.6335
3 121 23.8017
3 122 29.7542
3 123 37.151
3 124 42.0774
3 125 29.4731

4 1 0
4 2 144.232
4 3 287.967
4 4 430.583
4 5 571.465
4 6 710.003
4 7 845.599
4 8 977.666
4 9 1105.63
4 10 1228.95
4 11 1347.09
4 12 1459.57
4 13 1565.91
4 14 1665.7
4 15 1758.56
4 16 1844.15
4 17 1922.2
4 18 1992.49
4 19 2054.85
4 20 2109.19
4 21 2155.46
4 22 2193.7
4 23 2223.98
4 24 2246.44
4 25 2261.3
4 26 2268.79
4 27 2269.21
4 28 2262.89
4 29 2250.2
4 30 2231.54
4 31 2207.31
4 32 2177.95
4 33 2143.89
4 34 2105.58
4 35 2063.45
4 36 2017.94
4 37 1969.47
4 38 1918.46
4 39 1865.29
4 40 1810.34
4 41 1753.98
4 42 1696.53
4 43 1638.32
4 44 1579.63
4 45 1520.74
4 46 1461.9
4 47 1403.33
4 48 1345.24
4 49 1287.81
4 50 1231.22
4 51 1175.61
4 52 1121.11
4 53 1067.82
4 54 1015.85
4 55 965.286
4 56 916.182
4 57 868.597
4 58 822.574
4 59 778.143
4 60 735.327
4 61 694.136
4 62 654.574
4 63 616.638
4 64 580.316
4 65 545.591
4 66 512.441
4 67 480.84
4 68 450.756
4 69 422.155
4 70 394.998
4 71 369.247
4 72 344.858
4 73 321.788
4 74 299.992
4 75 279.424
4 76 260.038
4 77 241.785
4 78 224.62
4 79 208.496
4 80 193.366
4 81 179.185
4 82 165.906
4 83 153.487
4 84 141.883
4 85 131.053
4 86 120.956
4 87 111.551
4 88 102.802
4 89 94.669
4 90 87.1184
4 91 80.1152
4 92 73.6269
4 93 67.622
4 94 62.0706
4 95 56.9443
4 96 52.216
4 97 47.8602
4 98 43.8528
4 99 40.1709
4 100 36.7933
4 101 33.7
4 102 30.8725
4 103 28.2936
4 104 25.9477
4 105 23.8206
4 106 21.8997
4 107 20.174
4 108 18.6347
4 109 17.2747
4 110 16.0898
4 111 15.0786
4 112 14.2434
4 113 13.5916
4 114 13.1367
4 115 12.9006
4 116 12.9159
4 117 13.2296
4 118 13.9051
4 119 15.0202
4 120 16.65
4 121 18.8018
4 122 21.2272
4 123 22.9625
4 124 21.4896
4 125 12.434

5 1 0
5 2 146.108
5 3 291.711
5 4 436.182
5 5 578.898
5 6 719.242
5 7 856.607
5 8 990.397
5 9 1120.03
5 10 1244.95
5 11 1364.63
5 12 1478.54
5 13 1586.23
5 14 1687.25
5 15 1781.22
5 16 1867.8
5 17 1946.71
5 18 2017.7
5 19 2080.63
5 20 2135.38
5 21 2181.91
5 22 2220.26
5 23 2250.51
5 24 2272.81
5 25 2287.38
5 26 2294.46
5 27 2294.36
5 28 2287.44
5 29 2274.06
5 30 2254.64
5 31 2229.61
5 32 2199.4
5 33 2164.47
5 34 2125.26
5 35 2082.22
5 36 2035.81
5 37 1986.44
5 38 1934.53
5 39 1880.5
5 40 1824.7
5 41 1767.52
5 42 1709.28
5 43 1650.31
5 44 1590.89
5 45 1531.3
5 46 1471.8
5 47 1412.6
5 48 1353.91
5 49 1295.93
5 50 1238.8
5 51 1182.69
5 52 1127.71
5 53 1073.98
5 54 1021.6
5 55 970.638
5 56 921.167
5 57 873.239
5 58 826.894
5 59 782.163
5 60 739.065
5 61 697.612
5 62 657.805
5 63 619.64
5 64 583.104
5 65 548.18
5 66 514.845
5 67 483.071
5 68 452.825
5 69 424.074
5 70 396.777
5 71 370.896
5 72 346.386
5 73 323.203
5 74 301.303
5 75 280.637
5 76 261.16
5 77 242.823
5 78 225.58
5 79 209.383
5 80 194.185
5 81 179.941
5 82 166.604
5 83 154.13
5 84 142.476
5 85 131.6
5 86 121.459
5 87 112.014
5 88 103.227
5 89 95.0597
5 90 87.4768
5 91 80.4438
5 92 73.9276
5 93 67.8967
5 94 62.3211
5 95 57.1722
5 96 52.4228
5 97 48.0472
5 98 44.021
5 99 40.3214
5 100 36.9267
5 101 33.8169
5 102 30.9733
5 103 28.3784
5 104 26.0162
5 105 23.8723
5 106 21.9334
5 107 20.1882
5 108 18.6267
5 109 17.2409
5 110 16.0249
5 111 14.975
5 112 14.0902
5 113 13.373
5 114 12.8292
5 115 12.4692
5 116 12.3074
5 117 12.3614
5 118 12.6479
5 119 13.1712
5 120 13.8969
5 121 14.6938
5 122 15.2258
5 123 14.7893
5 124 12.2206
5 125 6.3662

6 1 0
6 2 148.45
6 3 296.386
6 4 443.175
6 5 588.183
6 6 730.785
6 7 870.363
6 8 1006.31
6 9 1138.03
6 10 1264.96
6 11 1386.55
6 12 1502.27
