2 2 -0.575807 -59.8952
2 7 -3.37851 -55.3843
2 12 -5.809 -43.2975
2 17 -7.48577 -25.3292
2 22 -8.10783 -5.17125
2 27 -7.68089 12.4641
2 32 -6.54347 24.0727
2 37 -5.13895 28.7836
2 42 -3.79592 27.9498
2 47 -2.67343 23.8195
2 52 -1.80945 18.4515
2 57 -1.18132 13.2427
2 62 -0.744842 8.90742
2 67 -0.453527 5.6561
2 72 -0.266489 3.40646
2 77 -0.150934 1.95098
2 82 -0.0822042 1.06233
2 87 -0.0427202 0.545481
2 92 -0.0204882 0.253852
2 97 -0.00743384 0.08502
2 102 0.00256936 -0.0345572
2 107 0.0175989 -0.178288
2 112 0.0651103 -0.509568
2 117 0.360316 -1.88103
2 122 7.84449 -16.2866

7 2 -2.63923 -68.0518
7 7 -15.5584 -63.0274
7 12 -26.9303 -49.3682
7 17 -34.7209 -28.5682
7 22 -37.0763 -4.95014
7 27 -33.9934 15.4656
7 32 -27.5655 28.353
7 37 -20.3529 33.022
7 42 -14.0122 31.4579
7 47 -9.14514 26.4291
7 52 -5.71651 20.2602
7 57 -3.44243 14.433
7 62 -2.00317 9.65848
7 67 -1.12789 6.11268
7 72 -0.614583 3.67451
7 77 -0.323651 2.10324
7 82 -0.16379 1.14635
7 87 -0.0777927 0.591267
7 92 -0.0307617 0.280109
7 97 -0.000848111 0.10453
7 102 0.0291087 -0.00841943
7 107 0.0845765 -0.114432
7 112 0.240133 -0.271595
7 117 0.788286 -0.483561
7 122 2.22996 0.413508

12 2 -4.78925 -86.4946
12 7 -28.4852 -80.6211
12 12 -50.1712 -63.7641
12 17 -65.5922 -36.2129
12 22 -69.7649 -3.74984
12 27 -62.4041 23.4959
12 32 -48.8918 38.9336
12 37 -34.9214 42.8917
12 42 -23.3873 39.2464
12 47 -14.9288 32.002
12 52 -9.16284 23.996
12 57 -5.43114 16.8175
12 62 -3.11512 11.1194
12 67 -1.73014 6.97538
12 72 -0.930286 4.16655
12 77 -0.483514 2.37484
12 82 -0.241504 1.2922
12 87 -0.11322 0.66888
12 92 -0.0444098 0.323978
12 97 -0.00260335 0.136819
12 102 0.034125 0.0321067
12 107 0.0871582 -0.0325896
12 112 0.186873 -0.0655842
12 117 0.353085 -0.000238182
12 122 0.386244 0.312371

17 2 -7.15562 -116.313
17 7 -43.3081 -110.184
17 12 -79.2238 -89.847
17 17 -107.514 -50.5771
17 22 -114.159 0.224342
17 27 -97.3494 40.2941
17 32 -71.9117 58.3648
17 37 -48.9816 59.3899
17 42 -31.7325 51.4604
17 47 -19.8079 40.3827
17 52 -11.9733 29.4597
17 57 -7.02037 20.2382
17 62 -3.99396 13.1854
17 67 -2.20389 8.18144
17 72 -1.17861 4.84766
17 77 -0.60977 2.7474
17 82 -0.303563 1.49039
17 87 -0.142542 0.773008
17 92 -0.0577657 0.381006
17 97 -0.00946267 0.174761
17 102 0.0257761 0.0701141
17 107 0.0625492 0.0224904
17 112 0.107098 0.0179392
17 117 0.142327 0.0654981
17 122 0.105206 0.155681

22 2 -9.34782 -157.914
22 7 -58.1214 -154.292
22 12 -114.036 -135.374
22 17 -170.614 -79.9858
22 22 -182.893 13.3194
22 27 -139.993 75.3096
22 32 -93.8871 90.7362
22 37 -60.2417 83.3645
22 42 -37.6856 67.8531
22 47 -23.0384 51.1208
22 52 -13.7479 36.2688
22 57 -7.99487 24.4283
22 62 -4.5237 15.6879
22 67 -2.48705 9.63111
22 72 -1.32674 5.66175
22 77 -0.685411 3.19068
22 82 -0.341293 1.72506
22 87 -0.161229 0.895134
22 92 -0.0678318 0.44582
22 97 -0.0174593 0.213474
22 102 0.0137417 0.100271
22 107 0.0375992 0.0526102
22 112 0.0563535 0.0447497
22 117 0.0614358 0.0640105
22 122 0.0381012 0.0929592

27 2 -10.4366 -208.346
27 7 -66.56 -212.426
27 12 -142.265 -212.626
27 17 -268.738 -166.709
27 22 -311.242 76.0118
27 27 -177.911 147.855
27 32 -106.092 138.229
27 37 -64.7689 113.563
27 42 -39.5408 87.0359
27 47 -23.8526 63.2111
27 52 -14.1235 43.7715
27 57 -8.17499 28.9868
27 62 -4.61287 18.3893
27 67 -2.53235 11.1884
27 72 -1.35025 6.53353
27 77 -0.697875 3.66435
27 82 -0.348215 1.97523
27 87 -0.165691 1.0245
27 92 -0.0719397 0.512846
27 97 -0.0232314 0.250309
27 102 0.00372188 0.123582
27 107 0.0200279 0.0691473
27 112 0.0289267 0.0531958
27 117 0.0285331 0.0568792
27 122 0.0163434 0.0662298

32 2 -10.0814 739.363
32 7 -64.1525 724.745
32 12 -136.687 688.74
32 17 -259.444 597.79
32 22 -286.624 373.934
32 27 -163.483 250.408
32 32 -97.5138 191.214
32 37 -59.5075 144.804
32 42 -36.2927 106.262
32 47 -21.8678 75.137
32 52 -12.9356 51.1054
32 57 -7.48307 33.4184
