2 2 -0.502107 -303.61
2 7 -2.94239 -289.134
2 12 -5.04991 -255.486
2 17 -6.47639 -206.865
2 22 -6.941 -150.247
2 27 -6.453 -93.8609
2 32 -5.33835 -44.4463
2 37 -4.01671 -5.45001
2 42 -2.78909 22.7767
2 47 -1.78966 41.6793
2 52 -1.03829 53.2979
2 57 -0.502452 59.5839
2 62 -0.135397 62.1405
2 67 0.106722 62.1867
2 72 0.259473 60.6092
2 77 0.349796 58.0349
2 82 0.397364 54.8975
2 87 0.416229 51.4915
2 92 0.416286 48.0123
2 97 0.404419 44.5863
2 102 0.385367 41.2918
2 107 0.362353 38.1744
2 112 0.337538 35.2575
2 117 0.31234 32.5497
2 122 0.287666 30.0503
2 127 0.264071 27.7522
2 132 0.241868 25.6452
2 137 0.221212 23.7168
2 142 0.20215 21.9538
2 147 0.184663 20.3432
2 152 0.168686 18.8719
2 157 0.154134 17.5278
2 162 0.140905 16.2993
2 167 0.128897 15.1759
2 172 0.118005 14.1479
2 177 0.108129 13.2063
2 182 0.0991753 12.3431
2 187 0.091055 11.551
2 192 0.0836877 10.8234
2 197 0.0769995 10.1543
2 202 0.0709232 9.53836
2 207 0.0653982 8.9707
2 212 0.0603697 8.44698
2 217 0.0557887 7.96327
2 222 0.0516108 7.51602
2 227 0.0477965 7.10205
2 232 0.0443102 6.71847
2 237 0.0411201 6.36269
2 242 0.0381976 6.03236
2 247 0.0355171 5.72536
2 252 0.0330558 5.43977
2 257 0.0307929 5.17385
2 262 0.0287101 4.92603
2 267 0.0267908 4.69487
2 272 0.02502 4.47908
2 277 0.0233843 4.27747
2 282 0.0218716 4.08897
2 287 0.020471 3.9126
2 292 0.0191727 3.74748
2 297 0.0179678 3.59278
2 302 0.0168483 3.44775
2 307 0.0158068 3.31173
2 312 0.0148369 3.18409
2 317 0.0139325 3.06425
2 322 0.0130882 2.95169
2 327 0.0122991 2.84594
2 332 0.0115607 2.74654
2 337 0.0108688 2.65311
2 342 0.0102199 2.56526
2 347 0.00961042 2.48265
2 352 0.00903733 2.40497
2 357 0.00849779 2.33192
2 362 0.0079892 2.26324
2 367 0.00750919 2.19867
2 372 0.0070556 2.138
2 377 0.00662647 2.081
2 382 0.00621999 2.02748
2 387 0.00583454 1.97726
2 392 0.00546869 1.93017
2 397 0.00512113 1.88605
2 402 0.00479079 1.84476
2 407 0.00447677 1.80615
2 412 0.00417845 1.7701
2 417 0.00389553 1.73646
2 422 0.00362818 1.70512
2 427 0.00337727 1.67594
2 432 0.00314474 1.64877
2 437 0.00293434 1.62346
2 442 0.00275291 1.59978
2 447 0.00261294 1.57746
2 452 0.00253779 1.55605
2 457 0.00257305 1.53485
2 462 0.00281332 1.5126
2 467 0.00347139 1.48683
2 472 0.00507962 1.45218
2 477 0.00917442 1.39554
2 482 0.0211771 1.27859
2 487 0.0670827 0.957133
2 492 0.361342 -0.411609
2 497 7.84484 -14.8169

7 2 -2.89009 -312.301
7 7 -16.9844 -297.229
7 12 -29.3023 -261.877
7 17 -37.7166 -210.27
7 22 -40.3391 -150.037
7 27 -37.1818 -90.7306
7 32 -30.3858 -39.923
7 37 -22.58 -0.885577
7 42 -15.5028 26.6585
7 47 -9.84023 44.6746
7 52 -5.63321 55.4725
7 57 -2.65704 61.0959
7 62 -0.630343 63.1537
7 67 0.699723 62.8391
7 72 1.53415 61.0076
7 77 2.02358 58.2579
7 82 2.27739 55.0017
7 87 2.37341 51.517
7 92 2.36634 47.9872
7 97 2.29416 44.5298
7 102 2.18299 41.2172
7 107 2.05056 38.0906
7 112 1.90874 35.1705
7 117 1.76531 32.4634
7 122 1.62522 29.9669
7 127 1.49148 27.6733
7 132 1.36579 25.5714
7 137 1.24896 23.6485
7 142 1.14121 21.891
7 147 1.04241 20.2857
7 152 0.952177 18.8195
7 157 0.870009 17.4801
7 162 0.795333 16.256
7 167 0.727555 15.1366
7 172 0.666083 14.1122
7 177 0.61035 13.174
7 182 0.559821 12.3138
7 187 0.513999 11.5245
7 192 0.472426 10.7993
7 197 0.434685 10.1324
7 202 0.400396 9.51846
7 207 0.369218 8.9526
7 212 0.340842 8.4305
7 217 0.314989 7.94824
7 222 0.291412 7.50231
7 227 0.269885 7.08952
7 232 0.250208 6.70701
7 237 0.232203 6.3522
7 242 0.215707 6.02275
7 247 0.200577 5.71654
7 252 0.186684 5.43167
7 257 0.17391 5.1664
7 262 0.162152 4.91916
7 267 0.151317 4.68854
7 272 0.141319 4.47323
7 277 0.132084 4.27206
7 282 0.123543 4.08397
7 287 0.115635 3.90797
7 292 0.108304 3.74318
7 297 0.101501 3.58879
7 302 0.0951787 3.44404
7 307 0.0892976 3.30828
7 312 0.0838201 3.18087
7 317 0.0787124 3.06124
7 322 0.0739441 2.94889
7 327 0.0694872 2.84331
7 332 0.0653165 2.74409
7 337 0.0614089 2.65081
7 342 0.0577434 2.5631
7 347 0.0543008 2.48062
7 352 0.0510636 2.40306
7 357 0.0480157 2.33012
7 362 0.0451426 2.26154
7 367 0.0424309 2.19707
7 372 0.0398684 2.13648
7 377 0.0374439 2.07956
7 382 0.0351473 2.02612
7 387 0.0329695 1.97597
7 392 0.0309022 1.92895
7 397 0.0289382 1.88489
7 402 0.0270713 1.84365
7 407 0.0252964 1.8051
7 412 0.02361 1.7691
7 417 0.02201 1.73551
7 422 0.0204975 1.70423
7 427 0.0190767 1.6751
7 432 0.0177579 1.64801
7 437 0.0165611 1.62278
7 442 0.0155222 1.59922
7 447 0.0147067 1.57706
7 452 0.0142353 1.55593
7 457 0.01434 1.53522
7 462 0.0154902 1.51389
7 467 0.018707 1.49005
7 472 0.0264172 1.45995
7 477 0.0450801 1.41562
7 482 0.0945011 1.33911
7 487 0.24639 1.19298
7 492 0.791879 0.984245
7 497 2.23127 1.88181

12 2 -5.23984 -332.529
12 7 -31.0487 -316.374
12 12 -54.4291 -277.414
12 17 -70.9516 -218.551
12 22 -75.5753 -148.962
12 27 -68.0518 -82.3657
12 32 -53.8516 -28.6332
12 37 -38.7917 9.95727
12 42 -25.9166 35.5604
12 47 -16.0222 51.3823
12 52 -8.86456 60.2661
12 57 -3.89132 64.3924
12 62 -0.549733 65.3432
12 67 1.617 64.2367
12 72 2.9575 61.8512
12 77 3.72742 58.721
12 82 4.11006 55.2084
12 87 4.23495 51.5544
12 92 4.1926 47.9162
12 97 4.04569 44.3924
12 102 3.83715 41.042
12 107 3.59604 37.8969
12 112 3.34172 34.971
12 117 3.08681 32.2662
12 122 2.83927 29.7773
12 127 2.60388 27.4941
12 132 2.38328 25.4042
12 137 2.17863 23.4939
12 142 1.99018 21.749
12 147 1.81757 20.1558
12 152 1.66005 18.7011
12 157 1.51671 17.3724
12 162 1.38649 16.1583
12 167 1.26833 15.048
12 172 1.1612 14.0319
12 177 1.06408 13.1011
12 182 0.976047 12.2478
12 187 0.896214 11.4646
12 192 0.823787 10.7449
12 197 0.758035 10.083
12 202 0.698297 9.47358
12 207 0.643976 8.91177
12 212 0.594533 8.39331
12 217 0.549485 7.91435
12 222 0.508398 7.47138
12 227 0.470881 7.06126
12 232 0.436587 6.68117
12 237 0.405202 6.32854
12 242 0.376446 6.00105
12 247 0.350069 5.69663
12 252 0.325845 5.41337
12 257 0.303571 5.14956
12 262 0.283067 4.90366
12 267 0.26417 4.67424
12 272 0.246733 4.46003
12 277 0.230624 4.25986
12 282 0.215725 4.07268
12 287 0.201928 3.89751
12 292 0.189138 3.73348
12 297 0.177266 3.57978
12 302 0.166234 3.43567
12 307 0.15597 3.30048
12 312 0.14641 3.1736
12 317 0.137495 3.05446
12 322 0.129171 2.94255
12 327 0.121391 2.83739
12 332 0.11411 2.73854
12 337 0.107287 2.64561
12 342 0.100887 2.55822
12 347 0.0948758 2.47603
12 352 0.0892226 2.39874
12 357 0.0838998 2.32605
12 362 0.0788819 2.2577
12 367 0.0741455 2.19345
12 372 0.0696693 2.13305
12 377 0.065434 2.07632
12 382 0.0614217 2.02305
12 387 0.0576166 1.97305
12 392 0.0540041 1.92618
12 397 0.0505717 1.88226
12 402 0.0473082 1.84115
12 407 0.0442046 1.80272
12 412 0.0412544 1.76684
12 417 0.0384537 1.73337
12 422 0.0358029 1.7022
12 427 0.0333083 1.67321
12 432 0.030985 1.64626
12 437 0.0288627 1.62121
12 442 0.0269947 1.59789
12 447 0.0254765 1.57609
12 452 0.024479 1.55551
12 457 0.0243182 1.53574
12 462 0.0255994 1.51614
12 467 0.0295391 1.49573
12 472 0.0387118 1.47301
12 477 0.0588383 1.44615
12 482 0.102862 1.41522
12 487 0.196952 1.39511
12 492 0.358936 1.46441
12 497 0.388386 1.77776

17 2 -7.69768 -364.864
17 7 -46.3778 -348.107
17 12 -84.2685 -305.052
17 17 -113.754 -233.726
17 22 -120.774 -145.07
17 27 -103.612 -65.0082
17 32 -77.2003 -8.11627
17 37 -52.8103 27.9122
17 42 -33.8019 49.4206
17 47 -20.0198 61.4233
17 52 -10.4081 67.2607
17 57 -3.89221 69.1163
17 62 0.40271 68.4335
17 67 3.13574 66.1774
17 72 4.78664 62.9964
17 77 5.69822 59.3243
17 82 6.11258 55.4491
17 87 6.19921 51.5579
17 92 6.07579 47.7694
17 97 5.82335 44.1551
17 102 5.49712 40.7548
17 107 5.13427 37.5869
17 112 4.7594 34.6561
17 117 4.38837 31.9578
17 122 4.03104 29.4824
17 127 3.6932 27.2166
17 132 3.37786 25.1461
17 137 3.0862 23.2557
17 142 2.81821 21.5305
17 147 2.57313 19.9563
17 152 2.34977 18.5194
17 157 2.14668 17.2073
17 162 1.96231 16.0084
17 167 1.79511 14.9121
17 172 1.64355 13.9087
17 177 1.5062 12.9895
17 182 1.38171 12.1465
17 187 1.26883 11.3727
17 192 1.16642 10.6616
17 197 1.07345 10.0074
17 202 0.988984 9.40479
17 207 0.912169 8.84919
17 212 0.842246 8.33632
17 217 0.778532 7.86239
17 222 0.720412 7.42396
17 227 0.667337 7.01794
17 232 0.618815 6.64154
17 237 0.574402 6.29225
17 242 0.533705 5.96778
17 247 0.496368 5.66609
17 252 0.462074 5.38531
17 257 0.430537 5.12374
17 262 0.401502 4.87987
17 267 0.374738 4.6523
17 272 0.350038 4.43978
17 277 0.327217 4.24114
17 282 0.306107 4.05535
17 287 0.286557 3.88145
17 292 0.26843 3.71858
17 297 0.251602 3.56594
17 302 0.235963 3.4228
17 307 0.221412 3.2885
17 312 0.207857 3.16244
17 317 0.195214 3.04405
17 322 0.18341 2.93282
17 327 0.172374 2.82829
17 332 0.162045 2.73002
17 337 0.152366 2.63761
17 342 0.143285 2.55071
17 347 0.134755 2.46898
17 352 0.126732 2.3921
17 357 0.119178 2.3198
17 362 0.112055 2.2518
17 367 0.105331 2.18787
17 372 0.0989762 2.12779
17 377 0.0929623 2.07133
17 382 0.0872645 2.01832
17 387 0.08186 1.96857
17 392 0.0767282 1.92191
17 397 0.071851 1.8782
17 402 0.0672124 1.8373
17 407 0.0627993 1.79905
17 412 0.0586015 1.76335
17 417 0.0546126 1.73007
17 422 0.0508313 1.69908
17 427 0.0472634 1.67028
17 432 0.0439253 1.64354
17 437 0.0408494 1.61875
17 442 0.0380944 1.59576
17 447 0.0357621 1.57442
17 452 0.0340282 1.55454
17 457 0.0331986 1.53589
17 462 0.0338134 1.51821
17 467 0.0368383 1.50124
17 472 0.0439926 1.48501
17 477 0.0581842 1.47058
17 482 0.0833914 1.46239
17 487 0.120587 1.47313
17 492 0.150194 1.52559
17 497 0.108092 1.61683

22 2 -9.85812 -409.132
22 7 -60.9802 -394.463
22 12 -118.618 -352.078
22 17 -176.009 -263.736
22 22 -188.23 -131.808
22 27 -144.684 -29.1867
22 32 -97.3698 25.6241
22 37 -62.0364 53.6564
22 42 -37.5113 67.7717
22 47 -20.834 74.103
22 52 -9.644 75.8292
22 57 -2.2607 74.7737
22 62 2.49182 72.0571
22 67 5.43541 68.3957
22 72 7.14469 64.2545
22 77 8.02099 59.9354
22 82 8.3438 55.6317
22 87 8.30696 51.4641
22 92 8.04409 47.5037
22 97 7.64657 43.789
22 102 7.17626 40.3365
22 107 6.67443 37.1485
22 112 6.16806 34.2183
22 117 5.6743 31.5339
22 122 5.20351 29.0799
22 127 4.76149 26.84
22 132 4.35099 24.7971
22 137 3.97271 22.9346
22 142 3.62608 21.2366
22 147 3.30974 19.6883
22 152 3.02187 18.2756
22 157 2.76042 16.9859
22 162 2.52327 15.8076
22 167 2.30834 14.7301
22 172 2.1136 13.7438
22 177 1.93717 12.8401
22 182 1.77728 12.0111
22 187 1.63232 11.2499
22 192 1.50082 10.5501
22 197 1.38143 9.90613
22 202 1.27295 9.31277
22 207 1.17429 8.76546
22 212 1.08447 8.26006
22 217 1.00261 7.79286
22 222 0.927927 7.36049
22 227 0.859716 6.95994
22 232 0.797344 6.58848
22 237 0.740245 6.24365
22 242 0.687912 5.92322
22 247 0.639891 5.62518
22 252 0.595775 5.3477
22 257 0.555198 5.08914
22 262 0.517833 4.84799
22 267 0.483384 4.6229
22 272 0.451586 4.41262
22 277 0.422202 4.21603
22 282 0.395015 4.03211
22 287 0.369833 3.85991
22 292 0.346479 3.69859
22 297 0.324797 3.54737
22 302 0.304642 3.40553
22 307 0.285886 3.27243
22 312 0.268412 3.14745
22 317 0.252111 3.03006
22 322 0.236888 2.91975
22 327 0.222655 2.81606
22 332 0.209332 2.71857
22 337 0.196844 2.62688
22 342 0.185127 2.54063
22 347 0.174119 2.45951
22 352 0.163765 2.38319
22 357 0.154013 2.3114
22 362 0.144817 2.24388
22 367 0.136135 2.18039
22 372 0.127928 2.1207
22 377 0.120161 2.06462
22 382 0.1128 2.01196
22 387 0.105817 1.96253
22 392 0.0991849 1.91618
22 397 0.0928798 1.87275
22 402 0.0868808 1.83211
22 407 0.0811704 1.79412
22 412 0.0757343 1.75865
