2 2 -0.000601043 0.155768
2 7 -0.0017958 0.0779561
2 12 -0.000593528 0.0143342
2 17 -5.34257e-05 0.000935917
2 22 3.43993e-07 2.03718e-05
2 27 4.30502e-07 -1.99217e-08
2 32 2.48137e-08 -1.46679e-08
2 37 1.35944e-10 -1.07512e-10
2 42 6.43929e-14 -6.32827e-14
2 47 0 0
2 52 0 0
2 57 0 0
2 62 0 0
2 67 0 0
2 72 0 0
2 77 0 0
2 82 0 0
2 87 4.32987e-15 6.61693e-14
2 92 1.87165e-11 3.02143e-10
2 97 1.54668e-08 3.17741e-07
2 102 2.1042e-06 7.49145e-05
2 107 -1.42771e-05 0.00583804
2 112 -0.00708781 0.149844
2 117 -0.223753 1.69722
2 122 -7.72767 17.1309

7 2 -7.33247e-05 0.154739
7 7 -0.000207036 0.0781926
7 12 -2.44745e-06 0.0147402
7 17 0.000334009 0.00104899
7 22 0.000403878 -1.19966e-05
7 27 0.000121563 -3.87464e-05
7 32 8.32687e-06 -4.58345e-06
7 37 1.36899e-07 -1.07641e-07
7 42 2.59186e-10 -2.6075e-10
7 47 3.84137e-14 -4.82947e-14
7 52 0 0
7 57 0 0
7 62 0 0
7 67 0 0
7 72 0 0
7 77 0 0
7 82 0 0
7 87 -3.10862e-15 2.38698e-14
7 92 -2.30965e-11 1.43144e-10
7 97 -2.68172e-08 1.34365e-07
7 102 -8.95328e-06 3.4853e-05
7 107 -0.000830585 0.00240465
7 112 -0.0289891 0.0565056
7 117 -0.390785 0.408097
7 122 -1.93812 0.128188

12 2 -7.79327e-07 0.154605
12 7 0.000354246 0.0785036
12 12 0.00617082 0.0176644
12 17 0.0281965 0.00608701
12 22 0.0334962 -0.00348535
12 27 0.0105852 -0.00411751
12 32 0.000914476 -0.000616275
12 37 2.07921e-05 -1.98295e-05
12 42 1.14887e-07 -1.43293e-07
12 47 8.12616e-11 -1.23125e-10
12 52 3.9968e-15 -7.32747e-15
12 57 0 0
12 62 0 0
12 67 0 0
12 72 0 0
12 77 0 0
12 82 0 0
12 87 -2.22045e-16 -6.10623e-16
12 92 -3.57731e-12 1.80811e-12
12 97 -6.13795e-09 7.1317e-09
12 102 -2.11251e-06 2.35214e-06
12 107 -0.00021935 0.000204237
12 112 -0.00677203 0.00407581
12 117 -0.0711963 0.0136457
12 122 -0.195858 -0.0958843

17 2 0.000236104 0.155028
17 7 0.0126855 0.0909833
17 12 0.198548 0.138314
17 17 0.901768 0.217855
17 22 1.09182 -0.152013
17 27 0.336014 -0.173227
17 32 0.0309054 -0.027493
17 37 0.000866509 -0.00109911
17 42 6.97316e-06 -1.14391e-05
17 47 1.32832e-08 -2.71712e-08
17 52 3.36453e-12 -8.08986e-12
17 57 0 -2.22045e-16
17 62 0 0
17 67 0 0
17 72 0 0
17 77 0 0
17 82 0 0
17 87 -5.55112e-17 -2.9976e-15
17 92 -3.82805e-13 -1.39945e-11
17 97 -6.12103e-10 -1.24687e-08
17 102 -2.36935e-07 -2.76598e-06
17 107 -2.45034e-05 -0.000184044
17 112 -0.000797986 -0.00413332
17 117 -0.00811912 -0.0345237
17 122 -0.026179 -0.112677

22 2 0.00259739 0.162072
22 7 0.138291 0.287583
22 12 2.26206 2.12761
22 17 12.3003 4.43934
22 22 15.2551 -3.2071
22 27 4.05181 -3.11081
22 32 0.341419 -0.449576
22 37 0.0103169 -0.0192741
22 42 0.000100608 -0.000245406
22 47 2.83043e-07 -8.52057e-07
22 52 1.71617e-10 -6.30549e-10
22 57 1.33227e-14 -5.62883e-14
22 62 0 0
22 67 0 0
22 72 0 0
22 77 0 0
22 82 0 0
22 87 0 -3.38618e-15
22 92 -1.03084e-13 -1.63212e-11
22 97 -1.42218e-10 -1.4925e-08
22 102 -4.74785e-08 -3.41322e-06
22 107 -4.62508e-06 -0.000231292
22 112 -0.000146799 -0.00518281
22 117 -0.00164534 -0.0412803
22 122 -0.00686223 -0.122627

27 2 0.007799 0.197773
27 7 0.423042 1.30178
27 12 8.4624 15.1029
27 17 71.6843 52.4895
27 22 105.159 -46.786
27 27 16.725 -24.0645
27 32 1.19546 -2.83674
27 37 0.0350817 -0.116831
27 42 0.000376679 -0.00164119
27 47 1.23031e-06 -6.74039e-06
27 52 1.04254e-09 -7.00676e-09
27 57 1.54543e-13 -1.29219e-12
27 62 0 0
27 67 0 0
27 72 0 0
27 77 0 0
27 82 0 0
