1 1 0
1 2 15.184
1 3 30.3056
1 4 45.2736
1 5 60.0493
1 6 74.5093
1 7 88.634
1 8 102.267
1 9 115.405
1 10 127.861
1 11 139.65
1 12 150.561
1 13 160.63
1 14 169.631
1 15 177.631
1 16 184.403
1 17 190.047
1 18 194.352
1 19 197.457
1 20 199.179
1 21 199.698
1 22 198.865
1 23 196.901
1 24 193.693
1 25 189.497
1 26 184.232
1 27 178.175
1 28 171.275
1 29 163.813
1 30 155.757
1 31 147.382
1 32 138.663
1 33 129.856
1 34 120.935
1 35 112.129
1 36 103.405
1 37 94.9564
1 38 86.7436
1 39 78.9214
1 40 71.4417
1 41 64.4232
1 42 57.8101
1 43 51.6884
1 44 45.9971
1 45 40.7945
1 46 36.0173
1 47 31.7012
1 48 27.7837
1 49 24.2835
1 50 21.1411
1 51 18.363
1 52 15.8947
1 53 13.7347
1 54 11.8346
1 55 10.1882
1 56 8.75378
1 57 7.5226
1 58 6.46004
1 59 5.55646
1 60 4.78373
1 61 4.13259
1 62 3.58071
1 63 3.11982
1 64 2.73261
1 65 2.4121
1 66 2.14518
1 67 1.92617
1 68 1.74536
1 69 1.59833
1 70 1.47801
1 71 1.38107
1 72 1.30248
1 73 1.23981
1 74 1.18954
1 75 1.14996
1 76 1.11865
1 77 1.09447
1 78 1.07579
1 79 1.06188
1 80 1.05166
1 81 1.04473
1 82 1.04038
1 83 1.03847
1 84 1.03853
1 85 1.04063
1 86 1.04446
1 87 1.05028
1 88 1.0579
1 89 1.06773
1 90 1.07966
1 91 1.0943
1 92 1.11158
1 93 1.13235
1 94 1.15658
1 95 1.18538
1 96 1.21881
1 97 1.25828
1 98 1.30399
1 99 1.35778
1 100 1.42007
1 101 1.49323
1 102 1.57812
1 103 1.67785
1 104 1.79402
1 105 1.93089
1 106 2.09133
1 107 2.28144
1 108 2.50638
1 109 2.77547
1 110 3.09817
1 111 3.48981
1 112 3.96838
1 113 4.56158
1 114 5.30583
1 115 6.257
1 116 7.49639
1 117 9.15385
1 118 11.44
1 119 14.7253
1 120 19.7139
1 121 27.941
1 122 43.5115
1 123 80.8945
1 124 206.982
1 125 795.775

2 1 0
2 2 15.3331
2 3 30.5896
2 4 45.7189
2 5 60.6135
2 6 75.2442
2 7 89.47
2 8 103.28
2 9 116.499
2 10 129.133
2 11 140.981
2 12 152.066
2 13 162.168
2 14 171.335
2 15 179.34
2 16 186.262
2 17 191.881
2 18 196.316
2 19 199.367
2 20 201.193
2 21 201.628
2 22 200.874
2 23 198.8
2 24 195.647
2 25 191.318
2 26 186.083
2 27 179.879
2 28 172.988
2 29 165.37
2 30 157.308
2 31 148.774
2 32 140.037
2 33 131.074
2 34 122.129
2 35 113.175
2 36 104.422
2 37 95.838
2 38 87.5956
2 39 79.6516
2 40 72.1431
2 41 65.0179
2 42 58.3782
2 43 52.165
2 44 46.4502
2 45 41.1707
2 46 36.3731
2 47 31.9937
2 48 28.0591
2 49 24.5075
2 50 21.3511
2 51 18.5321
2 52 16.0526
2 53 13.8606
2 54 11.9516
2 55 10.2805
2 56 8.83922
2 57 7.58942
2 58 6.52156
2 59 5.60411
2 60 4.8274
2 61 4.16609
2 62 3.61126
2 63 3.14303
2 64 2.75368
2 65 2.42796
2 66 2.15949
2 67 1.93685
2 68 1.75495
2 69 1.60541
2 70 1.48434
2 71 1.3857
2 72 1.3066
